1637316866.5774314;2021-11-19 10:14:26;52.07868666666666;5.124851666666667;20.437269639209173;1030.4529894018456;61.285730034231676;536.29365;1410.6666666666679;-12375.999999999898;-12375.999999999898;5.0;9.0;10.0
1637316869.3328285;2021-11-19 10:14:29;52.07868666666666;5.124851666666667;20.449572683614438;1030.45425880102;61.335958321415546;557.81545;1523.4871794871794;-15455.999999999987;-12375.999999999898;5.0;9.0;9.0
1637316872.0864305;2021-11-19 10:14:32;52.07868333333332;5.124855;20.433861495869866;1030.458151886343;61.435909159292954;580.31465;1565.052631578949;-15455.999999999987;-12375.999999999898;5.0;8.0;8.0
1637316874.8615885;2021-11-19 10:14:34;52.07868333333332;5.124855;20.419516500636387;1030.4510184533092;61.56387486772807;600.3057;1608.8648648648684;-15455.999999999987;-12375.999999999898;6.0;8.0;8.0
1637316877.5959425;2021-11-19 10:14:37;52.07867833333333;5.124865;20.363563129728874;1030.4555902352308;61.596274528280496;613.879;1608.8648648648684;-20589.333333332554;-12375.999999999898;6.0;8.0;7.0
1637316880.2810006;2021-11-19 10:14:40;52.07867833333333;5.124865;20.349525817284654;1030.4544962098146;61.651163224816415;645.26795;1655.1111111111163;-61655.99999999766;-12375.999999999898;6.0;8.0;8.0
1637316882.9073577;2021-11-19 10:14:42;52.078671666666665;5.1248733333333325;20.3723682782506;1030.458338254985;61.57983039609915;649.89635;1655.1111111111163;61544.00000000678;-12375.999999999898;6.0;8.0;8.0
1637316885.5066736;2021-11-19 10:14:45;52.078671666666665;5.1248733333333325;20.397676665597064;1030.4585971350555;61.47512032501215;659.2463;1655.1111111111163;20477.33333333357;-12375.999999999898;6.0;8.0;8.0
1637316888.1183152;2021-11-19 10:14:48;52.078671666666665;5.1248733333333325;20.430472564299105;1030.458350850032;61.358502164942706;691.4092;1704.0000000000002;12264.00000000026;-12375.999999999898;7.0;7.0;7.0
1637316890.7624884;2021-11-19 10:14:50;52.07900500000001;5.124671666666667;20.447140642513443;1030.4474004894535;61.336145695272826;725.71135;1704.0000000000002;7643.999999999994;-15455.999999999987;6.0;8.0;8.0
